ID,店舗名,カテゴリ,電話番号,住所,URL,オープン日,デリバリー導入,テイクアウト可否,定休日,交通手段,営業時間,公式アカウント（HPURL）,ステータス,作成日,更新日時
42dee91c-d474-4821-835c-c5d76f6a7ae5,ALBERO 三宮店,イタリアン、バル、ピザ,050-5597-3497,三宮（神戸市営）駅 71m / イタリアン、バル、ピザ,https://tabelog.com/hyogo/A2801/A280101/28074630/,2025-11-01,-,-,-,-,-,-,new,2026/01/05,2026-01-06T17:59:13.701Z
42e17d27-da7a-428c-9e28-c426bce5b711,大衆居酒屋 もんじゃ酒場だしや 梅田茶屋町店,もんじゃ焼き、居酒屋、お好み焼き,050-5456-6411,大阪梅田（阪急）駅 108m / もんじゃ焼き、居酒屋、お好み焼き,https://tabelog.com/osaka/A2701/A270101/27150332/,2025-07-21,-,-,-,-,-,-,new,2026/01/05,2026-01-07T16:31:06.506Z
42e5fc44-1fb1-42c1-baf0-f419f9de3bfb,LOOP,食堂、その他,不明の為情報お待ちしております,地区センター駅 56m / 食堂、その他,https://tabelog.com/chiba/A1204/A120402/12064995/,2025-10-10,-,-,-,-,-,-,new,2026/01/05,2026-01-07T01:00:13.961Z
42eadbdd-b7c2-4e16-a320-a52a94f8ba59,麺屋 新,ラーメン,06-6809-1145,天満駅 304m / ラーメン,https://tabelog.com/osaka/A2701/A270103/27151438/,2025-10-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T02:13:20.158Z
42fa1881-d58b-4915-ab29-209d51faf20e,Antique Chic Brooch 横浜店,ビストロ,050-5456-2608,横浜駅 516m / ビストロ,https://tabelog.com/kanagawa/A1401/A140101/14098761/,2025-06-24,-,-,-,-,-,-,new,2026/01/05,2026-01-06T17:41:16.582Z
42febf6d-5a2a-45c8-9742-f4586320595e,京都二条茶寮 浦和パルコ店,日本料理,050-5596-8567,埼玉県さいたま市浦和区東高砂町11-1浦和PARCO 5F,https://tabelog.com/saitama/A1101/A110102/11065638/,2025-09-12,-,-,-,JR浦和駅 東口を出てすぐ左手の浦和パルコ5Fです浦和駅から160m,11:00 - 22:30,-,new,2026/01/05,2026-01-06T09:13:52.485Z
430e5499-3e3f-46a7-a75d-0defda73a7d8,和ビストロ一,居酒屋、日本料理、ビストロ,050-5597-5636,三軒茶屋駅 828m / 居酒屋、日本料理、ビストロ,https://tabelog.com/tokyo/A1317/A131705/13315825/,2025-11-10,-,-,-,-,-,-,new,2026/01/05,2026-01-07T16:27:35.454Z
43233c74-551c-4430-80bf-05253e2d2e9a,リトルマーメイド 本郷台店,パン,045-892-4231,本郷台駅 102m / パン,https://tabelog.com/kanagawa/A1401/A140309/14098942/,2025-05-15,-,-,-,-,-,-,new,2026/01/05,2026-01-06T21:10:41.093Z
432a8ccc-6eee-48fe-9e7a-ad4004cb82c4,おうどん ひろ輝,うどん,不明の為情報お待ちしております,元町・中華街駅 255m / うどん,https://tabelog.com/kanagawa/A1401/A140105/14101048/,2025-10-29,-,-,-,-,-,-,new,2026/01/05,2026-01-07T14:35:23.214Z
434ba43b-d511-4b74-805a-92daadc1db44,Bistro おおつか,ビストロ,090-9117-2277,三宮（神戸市営）駅 53m / ビストロ,https://tabelog.com/hyogo/A2801/A280101/28072967/,2025-04-28,-,-,-,-,-,-,new,2026/01/05,2026-01-07T17:22:41.350Z
4365b9c7-1112-49c9-8b90-b284a118749d,炉端とおでん 呼炉凪来 三宮,居酒屋、おでん、ろばた焼き,050-5456-5313,神戸三宮（阪急）駅 159m / 居酒屋、おでん、ろばた焼き,https://tabelog.com/hyogo/A2801/A280101/28073458/,2025-07-10,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:30:53.030Z
437882ed-6006-498d-a93a-9d51e7a837b4,MAISON3711,バル,不明の為情報お待ちしております,大阪天満宮駅 386m / バル,https://tabelog.com/osaka/A2701/A270103/27153639/,2025-12-15,-,-,-,-,-,-,new,2026/01/05,2026-01-07T15:27:37.054Z
4378c067-4fbc-4c29-96ae-f60c418f755d,UZU K,フレンチ,080-4649-0020,高知市 / フレンチ,https://tabelog.com/kochi/A3901/A390101/39009034/,2025-08-15,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.009Z
43793f9b-60fd-4875-b7f5-328a9acd7adc,ACE KOBE,洋菓子,不明の為情報お待ちしております,兵庫駅 528m / 洋菓子,https://tabelog.com/hyogo/A2801/A280109/28073279/,2025-04-29,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:39:59.708Z
4384c08f-ddbf-49db-abf3-a17dc56ceaac,鮨Dining 朋や,居酒屋、海鮮、寿司,04-2997-9966,狭山ケ丘駅 112m / 居酒屋、海鮮、寿司,https://tabelog.com/saitama/A1106/A110601/11066165/,2025-10-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T19:11:17.414Z
438bf725-8c49-4d20-8e2f-022a771cb9e6,馬力の虎,ラーメン,070-9198-3112,淡路市 / ラーメン,https://tabelog.com/hyogo/A2806/A280601/28074053/,2025-07-12,-,-,-,-,-,-,new,2026/01/05,2026-01-07T05:46:17.361Z
4392e9d1-6e07-47a2-90d1-b3c3ecaf89e4,Bochi.Bochi,パン、洋菓子,090-5988-7062,埼玉県久喜市栗橋中央1丁目2-10-2クラッセ栗橋内,https://tabelog.com/saitama/A1104/A110402/11064876/,2025-03-27,-,-,-,栗橋駅東口から徒歩数分。「静御前の墓」すぐ近くにあるクラッセ栗橋商店街の中栗橋駅から111m,水・木・金・土・日: 07:00 - 17:00 | 月・火: 定休日,-,new,2026/01/05,2026-01-06T09:13:04.724Z
43a0d795-8951-4b46-9381-1189fd91b1e2,カルビ丼とスン豆腐専門店 韓丼 イオンモール神戸北店,韓国料理、丼,不明の為情報お待ちしております,神戸市北区 / 韓国料理、丼,https://tabelog.com/hyogo/A2801/A280112/28072939/,2025-04-24,-,-,-,-,-,-,new,2026/01/05,2026-01-07T17:26:30.119Z
43a21f81-f6d1-4f7f-ab8e-d921a9eca127,豚骨将軍葵商店,ラーメン、居酒屋,048-458-0481,埼玉県川口市芝新町2-19,https://tabelog.com/saitama/A1102/A110202/11065103/,2025-02-14,-,-,-,蕨駅から150m,木・金・土: 23:00 - 05:00 | 月・火・水・日: 定休日,-,new,2026/01/05,2026-01-06T09:13:00.592Z
43a3b3d2-dca1-4bfe-aa67-4b05ac8ea681,cafeえんと,カフェ,不明の為情報お待ちしております,新横浜駅 635m / カフェ,https://tabelog.com/kanagawa/A1401/A140206/14099238/,2025-05-12,-,-,-,-,-,-,new,2026/01/05,2026-01-06T21:12:55.118Z
43bb13c1-79b3-437b-af88-36cd2759a2e7,昔ながらのフランス料理 Le chat porte-Bonheur,フレンチ,050-5456-7975,緑橋駅 268m / フレンチ,https://tabelog.com/osaka/A2701/A270306/27150360/,2025-07-26,-,-,-,-,-,-,new,2026/01/05,2026-01-07T03:41:53.585Z
43c72147-d462-4290-ae62-155a415c8948,花門亭 板宿店,お好み焼き、もんじゃ焼き,078-733-7105,板宿駅 420m / お好み焼き、もんじゃ焼き,https://tabelog.com/hyogo/A2801/A280110/28074497/,2025-08-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T05:29:19.048Z
43c7ba04-56c5-490f-b40b-12be463e567f,ラーメンまこと屋 新所沢店,ラーメン,04-2937-3348,埼玉県所沢市北所沢町2223-1,https://tabelog.com/saitama/A1106/A110601/11064802/,2025-04-18,-,-,-,新所沢駅から465m,月・火・水・木・金・土・日・祝日・祝前日・祝後日: 11:00 - 00:00,-,new,2026/01/05,2026-01-06T09:13:04.601Z
43c7e714-555e-4b7b-ad06-3e3771e39beb,たかの 北本店,和菓子、弁当,080-5369-4723,北本駅 271m / 和菓子、弁当,https://tabelog.com/saitama/A1104/A110401/11065843/,2025-09-20,-,-,-,-,-,-,new,2026/01/05,2026-01-07T11:34:20.216Z
43cdcae1-3797-45f6-9f7a-fb0c73f0e8d9,Bakeryクッキート,パン,0436-98-5081,市原市 / パン,https://tabelog.com/chiba/A1206/A120601/12064091/,2025-07-01,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.834Z
43d463e1-fce0-425b-a467-55c3bf44a53a,かにざんまい 溝の口店,居酒屋、かに、海鮮,050-5597-4312,武蔵溝ノ口駅 104m / 居酒屋、かに、海鮮,https://tabelog.com/kanagawa/A1405/A140505/14100786/,2025-11-20,-,-,-,-,-,-,new,2026/01/05,2026-01-07T12:58:42.000Z
43dd5bf4-4ee7-4220-93e7-b7b5b7b6d8a9,すし酒場まるい,寿司,不明の為情報お待ちしております,松山市 / 寿司,https://tabelog.com/ehime/A3801/A380101/38016509/,2025-06-30,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:42.763Z
43e8a3f9-54ce-4281-87ef-277233d56b51,Luana Grande,イタリアン、ワインバー、ダイニングバー,050-5597-3954,東新宿駅 336m / イタリアン、ワインバー、ダイニングバー,https://tabelog.com/tokyo/A1304/A130401/13315603/,2025-11-15,-,-,-,-,-,-,new,2026/01/05,2026-01-07T18:00:34.934Z
43e9785c-04b3-45a5-908e-cc67519780bd,ラニカイジュース 立川店,ジューススタンド,不明の為情報お待ちしております,立川駅 70m / ジューススタンド,https://tabelog.com/tokyo/A1329/A132901/13314608/,2025-10-04,-,-,-,立川駅から70m,月・火・水・木・金・土10:00 - 20:30日・祝日10:00 - 20:00営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。,-,new,2026/01/05,2026-01-07T13:02:12.604Z
4403b786-1f12-47f3-8f8c-0052a69d63eb,Holly's Cafe 尼崎中央商店街店,カフェ,不明の為情報お待ちしております,尼崎（阪神）駅 209m / カフェ,https://tabelog.com/hyogo/A2803/A280304/28073153/,2025-05-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T07:12:10.768Z
4407abbc-4dd0-4457-8889-5d95d958e450,ほっとけ,居酒屋、海鮮,不明の為情報お待ちしております,厚木市 / 居酒屋、海鮮,https://tabelog.com/kanagawa/A1408/A140802/14101108/,2025-09-20,-,-,-,-,-,-,new,2026/01/05,2026-01-06T13:00:12.228Z
44091de3-42a8-4334-bac7-9929a903629f,餃子のかっちゃん 明石店,居酒屋、餃子、からあげ,078-913-4136,山陽明石駅 86m / 居酒屋、餃子、からあげ,https://tabelog.com/hyogo/A2804/A280401/28074673/,2025-12-10,-,-,-,-,-,-,new,2026/01/05,2026-01-07T19:37:45.129Z
4414ed18-df8c-4f44-9c33-e78ebc5cad9b,鰻の成瀬 鹿島田店,うなぎ、丼、弁当,044-542-5101,鹿島田駅 67m / うなぎ、丼、弁当,https://tabelog.com/kanagawa/A1405/A140503/14099490/,2025-07-05,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:46:56.378Z
441b8f5f-9bd8-47c2-835d-9772819bf4ff,スターバックスコーヒー エキア越谷店,カフェ,048-972-6137,越谷駅 37m / カフェ,https://tabelog.com/saitama/A1102/A110203/11066347/,2025-10-29,-,-,-,-,-,-,new,2026/01/05,2026-01-07T09:12:39.383Z
4439e55c-61cb-45af-81bd-fba48589d77b,楊國福麻辣湯 十条店,中華料理,不明の為情報お待ちしております,十条駅 78m / 中華料理,https://tabelog.com/tokyo/A1323/A132304/13316780/,2025-12-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T08:15:25.923Z
443d4eb1-48f2-496f-bbf8-f8b7cc275dbc,川越カフェ 永都,カフェ、スイーツ、和菓子,不明の為情報お待ちしております,本川越駅 370m / カフェ、スイーツ、和菓子,https://tabelog.com/saitama/A1103/A110303/11066364/,2025-10-22,-,-,-,-,-,-,new,2026/01/05,2026-01-07T05:23:44.975Z
4445647c-6f3f-42b1-92e4-d51d0386391e,一揚一杯,ラーメン,不明の為情報お待ちしております,森ノ宮駅 99m / ラーメン,https://tabelog.com/osaka/A2701/A270107/27151379/,2025-08-18,-,-,-,-,-,-,new,2026/01/05,2026-01-07T03:09:28.181Z
44479803-25c5-4faa-b43b-f83147fff954,すし松 松戸五香店,寿司,不明の為情報お待ちしております,五香駅 268m / 寿司,https://tabelog.com/chiba/A1203/A120302/12062471/,2025-05-22,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.921Z
4450285f-e0c0-446c-a070-0768029b9808,NOODLEパドル,ラーメン,不明の為情報お待ちしております,自由が丘駅 125m / ラーメン,https://tabelog.com/tokyo/A1317/A131703/13316004/,2025-11-15,-,-,-,-,-,-,new,2026/01/05,2026-01-07T08:55:33.146Z
4452f5cb-4c8c-4ff4-bfde-a7efaa51a07e,焼肉ことづて,焼肉,048-799-2140,埼玉県さいたま市浦和区常盤9-20-8フジビル 1F,https://tabelog.com/saitama/A1101/A110102/11064991/,2025-04-09,-,-,-,北浦和駅西口から約徒歩2分北浦和駅から161m,"月・火・水・金・祝前日: 17:00 - 02:00L.O. 料理01:30 ドリンク01:45 | 土: 12:00 - 14:30L.O. 料理14:00 ドリンク14:15, 17:00 - 02:00L.O. 料理01:30 ドリンク01:45 | 日: 12:00 - 14:30L.O. 料理14:00 ドリンク14:15, 17:00 - 00:00L.O. 料理23:30 ドリンク23:45 | 祝日: 11:30 - 14:30L.O. 14:00, 17:00 - 02:00L.O. 料理01:30 ドリンク01:45 | 木: 定休日",-,new,2026/01/05,2026-01-06T09:13:04.631Z
445370c9-0a4d-4206-bf8a-34714e6a61b3,キンパハル,韓国料理,不明の為情報お待ちしております,巣鴨新田駅 221m / 韓国料理,https://tabelog.com/tokyo/A1323/A132302/13317231/,2025-12-08,-,-,-,-,-,-,new,2026/01/05,2026-01-07T07:58:14.271Z
445891ea-d2b1-4f74-a46f-32b0d01a06f5,浅草もんじゃ しらいわ 鎌倉店,もんじゃ焼き、お好み焼き、鉄板焼き,050-5456-2502,鎌倉駅 76m / もんじゃ焼き、お好み焼き、鉄板焼き,https://tabelog.com/kanagawa/A1404/A140402/14098102/,2025-04-28,-,-,-,-,-,-,new,2026/01/05,2026-01-07T15:22:27.701Z
4460ce31-7074-45eb-be53-0451521b53fe,らーめんチャチャまる,ラーメン,080-4369-4694,埼玉県上尾市原市3206-3,https://tabelog.com/saitama/A1104/A110401/11065323/,2025-06-02,-,-,-,ニューシャトル原市駅から徒歩5分沼南駅から717m,"月・火・金・土・日: 11:00 - 14:30L.O. 14:00, 17:30 - 22:00L.O. 料理21:00 ドリンク21:30 | 水: 11:00 - 14:30L.O. 14:00 | 木: 定休日",-,new,2026/01/05,2026-01-06T09:13:52.824Z
4480ca69-ce09-497b-9117-4546129301f7,海鮮居酒屋 海王 松戸店,居酒屋、海鮮、寿司,050-5597-1639,松戸駅 136m / 居酒屋、海鮮、寿司,https://tabelog.com/chiba/A1203/A120302/12064818/,2025-10-15,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.361Z
448274e0-a069-4fb4-ad13-b7ea331e02b4,カレー喫茶 パイドパイパー,カレー,不明の為情報お待ちしております,西千葉駅 490m / カレー,https://tabelog.com/chiba/A1201/A120101/12064529/,2025-09-03,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.394Z
44844931-6816-4e15-8503-e8b67c005e7a,Kona's Coffee 鎌ヶ谷店,ハワイ料理,047-401-1070,初富駅 144m / ハワイ料理,https://tabelog.com/chiba/A1203/A120303/12063496/,2025-07-10,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.848Z
44880195-8407-4a72-9468-6b1b8aea8a1a,らぁ麺 あめ㐂 三宮店,ラーメン,不明の為情報お待ちしております,神戸三宮（阪急）駅 260m / ラーメン,https://tabelog.com/hyogo/A2801/A280101/28073882/,2025-08-08,-,-,-,-,-,-,new,2026/01/05,2026-01-07T02:13:55.245Z
448cbcbc-5ce4-4311-a9b7-335e7a1db708,麺屋周郷 鶏のとりこ,ラーメン,不明の為情報お待ちしております,新橋駅 266m / ラーメン,https://tabelog.com/tokyo/A1301/A130103/13317014/,2025-12-09,-,-,-,-,-,-,new,2026/01/05,2026-01-07T17:44:54.762Z
448f9e56-b2d9-4087-a144-f417deefc8e4,餃子酒場 肉汁とっつぁん 新宿店 【個室完備】,居酒屋、餃子、中華料理,050-5597-6958,新宿三丁目駅 279m / 居酒屋、餃子、中華料理,https://tabelog.com/tokyo/A1304/A130401/13316822/,2025-12-15,-,-,-,-,-,-,new,2026/01/05,2026-01-07T17:40:58.478Z
4491be5b-43f9-49db-8c96-1a345f64f563,厚切りとんかつ よし平 本庄店,とんかつ,不明の為情報お待ちしております,本庄駅 998m / とんかつ,https://tabelog.com/saitama/A1105/A110504/11066492/,2025-12-17,-,-,-,-,-,-,new,2026/01/05,2026-01-07T11:00:39.876Z
4494d020-7cb6-41c5-aca8-7c4a0732bcc9,pokke,カフェ、洋菓子,079-451-8688,加古郡稲美町 / カフェ、洋菓子,https://tabelog.com/hyogo/A2804/A280402/28073909/,2025-07-30,-,-,-,-,-,-,new,2026/01/05,2026-01-07T05:31:21.179Z
44ac1fc4-a46d-4127-8305-b16e5f80cbc0,クレープとガレット NORIZO,クレープ・ガレット,不明の為情報お待ちしております,茅ヶ崎市 / クレープ・ガレット,https://tabelog.com/kanagawa/A1404/A140406/14100848/,2025-10-10,-,-,-,-,-,-,new,2026/01/05,2026-01-06T12:40:41.441Z
44af1337-4d56-47bc-b708-de7db678d1e8,MORE DONUT,ドーナツ,不明の為情報お待ちしております,尾上の松駅 399m / ドーナツ,https://tabelog.com/hyogo/A2804/A280402/28073580/,2025-06-02,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:17:35.983Z
44b0896b-8dbc-4e8b-8234-34805120b535,焼肉 旺花,焼肉、ホルモン,050-8883-8878,山陽姫路駅 479m / 焼肉、ホルモン,https://tabelog.com/hyogo/A2805/A280501/28073943/,2025-07-29,-,-,-,-,-,-,new,2026/01/05,2026-01-07T02:23:17.537Z
44b4e283-7c00-4c0e-8ee6-b26bbe050b7d,牛角焼肉食堂,焼肉、食堂,06-4394-7829,ドーム前駅 50m / 焼肉、食堂,https://tabelog.com/osaka/A2701/A270401/27152723/,2025-10-24,-,-,-,-,-,-,new,2026/01/05,2026-01-07T15:45:57.043Z
44ca6f39-2d1a-4f4a-bc00-652bfc373530,THE魚郎 野田店,ラーメン,04-7157-2466,野田市 / ラーメン,https://tabelog.com/chiba/A1203/A120305/12063191/,2025-04-25,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:59.600Z
44e9c78b-d95e-443f-9db8-9ceda7773e30,ピッツェリア カリメロ,ピザ、イタリアン、ワインバー,050-5597-4024,虎ノ門ヒルズ駅 247m / ピザ、イタリアン、ワインバー,https://tabelog.com/tokyo/A1308/A130802/13314805/,2025-11-04,-,-,-,-,-,-,new,2026/01/05,2026-01-07T16:40:50.515Z
44f7424b-c43e-4771-b944-5fa3b39b85fa,まいばすけっと 千葉センシティ店,コンビニ・スーパー,043-215-7519,京成千葉駅 153m / コンビニ・スーパー,https://tabelog.com/chiba/A1201/A120101/12063569/,2025-05-16,-,-,-,-,-,-,new,2026/01/05,2026-01-07T13:58:04.658Z
45122091-11ba-42af-aabc-cc7d47762298,WEST da BASE,カフェ,-,南あわじ市 / カフェ,https://tabelog.com/hyogo/A2806/A280603/28074839/,2025-11-13,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:14:01.449Z
452694f1-e398-46fb-82f5-db17e1f35f67,資さんうどん 堺浜寺店,うどん,不明の為情報お待ちしております,石津川駅 182m / うどん,https://tabelog.com/osaka/A2705/A270501/27151510/,2025-09-12,-,-,-,-,-,-,new,2026/01/05,2026-01-07T16:07:12.785Z
452b2d7e-a491-463d-8e77-84332d6c5f78,金兵衛,ラーメン、中華料理,0475-82-7997,山武市 / ラーメン、中華料理,https://tabelog.com/chiba/A1205/A120503/12064150/,2025-07-07,-,-,-,-,-,-,new,2026/01/05,2026-01-07T13:48:35.378Z
452c6042-1e05-41b7-939e-2964478da4b9,ここぼんカフェ,カフェ,不明の為情報お待ちしております,みつわ台駅 170m / カフェ,https://tabelog.com/chiba/A1201/A120105/12065207/,2025-09-27,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:43.511Z
452daed4-f0d7-4a86-86d4-01a3473301da,amo,イタリアン、パスタ、ビストロ,050-5456-8146,三宮（神戸市営）駅 219m / イタリアン、パスタ、ビストロ,https://tabelog.com/hyogo/A2801/A280101/28073604/,2025-06-09,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:13:21.065Z
4531726c-80c8-4c15-953d-2743d6649c9d,ホルモン焼き たんちゃん,ホルモン、焼肉、居酒屋,042-307-3304,西国分寺駅 72m / ホルモン、焼肉、居酒屋,https://tabelog.com/tokyo/A1325/A132502/13314756/,2025-12-17,-,-,-,-,-,-,new,2026/01/05,2026-01-07T12:22:03.152Z
453b95a9-4765-4d35-b284-782c3aebc310,海鮮居酒屋 呑んべえ,居酒屋,089-904-3933,松山市 / 居酒屋,https://tabelog.com/ehime/A3801/A380101/38016346/,2025-04-25,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:42.848Z
454eeed4-6907-4b3f-8933-36de4927308c,食堂ミートル,食堂,不明の為情報お待ちしております,町田駅 357m / 食堂,https://tabelog.com/kanagawa/A1407/A140701/14101168/,2025-11-18,-,-,-,-,-,-,new,2026/01/05,2026-01-07T19:01:58.360Z
4552a47a-29c6-4f93-be0b-ce0ce5bf3609,Lampe,フレンチ、ビストロ、ワインバー,050-5597-1642,武蔵小山駅 231m / フレンチ、ビストロ、ワインバー,https://tabelog.com/tokyo/A1317/A131710/13313550/,2025-10-23,-,-,-,-,-,-,new,2026/01/05,2026-01-07T10:08:28.953Z
45599c0e-9074-43bb-8e76-abe06ba11063,鮨と肴 鵙,寿司,0471-37-9664,柏駅 743m / 寿司,https://tabelog.com/chiba/A1203/A120301/12063117/,2025-04-07,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:13:00.155Z
455c9813-3fde-4141-a253-504d2162a000,THE 麺,ラーメン,不明の為情報お待ちしております,高槻市駅 146m / ラーメン,https://tabelog.com/osaka/A2706/A270604/27152619/,2025-10-20,-,-,-,-,-,-,new,2026/01/05,2026-01-07T01:41:35.140Z
4564a94b-7aee-4f16-b353-dcf0bbe2c5c6,SÜMAÜ COFFEE,カフェ,不明の為情報お待ちしております,洲本市 / カフェ,https://tabelog.com/hyogo/A2806/A280602/28074436/,2025-07-30,-,-,-,-,-,-,new,2026/01/05,2026-01-07T05:34:41.276Z
456c4aad-4a88-4e84-9edc-f988da98da16,居酒屋 桜海,中華料理、居酒屋,050-5456-6113,神戸三宮（阪急）駅 133m / 中華料理、居酒屋,https://tabelog.com/hyogo/A2801/A280101/28073598/,2025-07-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T17:10:39.403Z
456fb0e0-a6a1-4bbd-847a-67197189b7af,かよちゃん家,カフェ,不明の為情報お待ちしております,曳舟駅 135m / カフェ,https://tabelog.com/tokyo/A1312/A131203/13316291/,2025-11-17,-,-,-,-,-,-,new,2026/01/05,2026-01-07T08:50:27.122Z
457399bf-c29f-4958-b77d-f88a442d26a5,堂山食堂 LINKS UMEDA店,居酒屋,06-6147-7644,大阪駅 442m / 居酒屋,https://tabelog.com/osaka/A2701/A270101/27153164/,2025-11-16,-,-,-,-,-,-,new,2026/01/05,2026-01-07T01:10:40.414Z
4575cfed-8f90-427a-8075-3ddaf59e9dde,cafe tsuki.,カフェ、喫茶店,未開通,西宮（阪神）駅 186m / カフェ、喫茶店,https://tabelog.com/hyogo/A2803/A280301/28072812/,2025-04-29,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:37:54.053Z
457734f3-1094-47d8-b96a-a9c3c8e85b78,おでん処 竹ちゃん,居酒屋,不明の為情報お待ちしております,埼玉県越谷市越谷1-4-16,https://tabelog.com/saitama/A1102/A110203/11064720/,2025-03-07,-,-,-,越谷駅から388m,木・金・土: 18:00 - 00:00 | 月・火・水・日: 定休日,-,new,2026/01/05,2026-01-07T12:39:50.341Z
457f8ca3-1657-4f2f-b809-92a01b5bc932,なぞかふぇ,カフェ,不明の為情報お待ちしております,旭市 / カフェ,https://tabelog.com/chiba/A1205/A120502/12063085/,2025-02-20,-,-,-,-,-,-,new,2026/01/05,2026-01-07T14:15:04.542Z
458d46c9-db54-41e1-849f-d1a5acadc702,くせになる 虎森,カフェ,不明の為情報お待ちしております,印西市 / カフェ,https://tabelog.com/chiba/A1203/A120304/12063405/,2025-03-30,-,-,-,-,-,-,new,2026/01/05,2026-01-07T14:06:44.592Z
459380e8-63f1-4169-b2ac-fc66dc4c3a2e,ロジエ 柳店,フルーツパーラー,072-242-4547,神明町駅 166m / フルーツパーラー,https://tabelog.com/osaka/A2705/A270501/27150846/,2025-07-18,-,-,-,-,-,-,new,2026/01/05,2026-01-07T11:49:53.710Z
45941cb1-7f8a-4198-8d01-ab62ae860f58,柿安ダイニング 伊勢丹浦和店,弁当、惣菜・デリ,不明の為情報お待ちしております,浦和駅 123m / 弁当、惣菜・デリ,https://tabelog.com/saitama/A1101/A110102/11066591/,2025-11-26,-,-,-,-,-,-,new,2026/01/05,2026-01-06T10:58:28.504Z
459a3fa9-7435-46bc-8091-748ec01b9183,マシッソヨ,韓国料理、焼肉、ホルモン,050-5456-2788,埼玉県さいたま市北区宮原町3-317ヒロックスビル 1F,https://tabelog.com/saitama/A1101/A110103/11065217/,2025-05-11,-,-,-,JR高崎線　宮原駅　東口徒歩1分宮原駅から106m,"火・水・木・金・土・日・祝日・祝前日・祝後日: 11:30 - 15:00, 17:00 - 23:00L.O. 22:30 | 月: 定休日",-,new,2026/01/05,2026-01-06T09:13:52.997Z
45a30838-f6b0-44dd-8ed6-6d2bef12d267,魁,焼き鳥,050-8883-0374,松山市 / 焼き鳥,https://tabelog.com/ehime/A3801/A380101/38016187/,2025-02-07,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:42.931Z
45a94f21-6f21-4a56-a6c8-3e5fe81ff8be,cou cou,カフェ,090-2353-9693,栂・美木多駅 642m / カフェ,https://tabelog.com/osaka/A2705/A270501/27153298/,2025-11-20,-,-,-,-,-,-,new,2026/01/05,2026-01-07T01:04:47.866Z
45b35e85-e1a6-43a5-920b-9065a323993a,かつや 幕張西店,とんかつ,不明の為情報お待ちしております,幕張本郷駅 851m / とんかつ,https://tabelog.com/chiba/A1201/A120102/12063158/,2025-04-18,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:12:59.803Z
45b93696-0796-4483-b10d-14cb396f81ad,味の民芸 新綱島駅前店,うどん、日本料理,045-716-8550,新綱島駅 119m / うどん、日本料理,https://tabelog.com/kanagawa/A1401/A140204/14098970/,2025-05-23,-,-,-,-,-,-,new,2026/01/05,2026-01-06T09:55:37.964Z
45ba4523-4346-4760-a80e-3d394e107592,Tsunoda Curry Liv住吉店,カレー,078-803-8129,住吉（ＪＲ・六甲ライナー）駅 51m / カレー,https://tabelog.com/hyogo/A2801/A280106/28072974/,2025-04-26,-,-,-,-,-,-,new,2026/01/05,2026-01-07T06:45:10.322Z
45bbc750-2efc-4287-9d32-2eeb728855cb,炭火焼きとり昭和屋 天満橋店,焼き鳥、居酒屋、鳥料理,050-5456-2108,天満橋駅 35m / 焼き鳥、居酒屋、鳥料理,https://tabelog.com/osaka/A2701/A270104/27148664/,2025-08-01,-,-,-,-,-,-,new,2026/01/05,2026-01-07T19:35:29.863Z
45c028ae-67d0-4bd7-a05e-e1e2f1c950ae,マハ・ラスミ,インドカレー,048-612-5250,埼玉県さいたま市中央区上落合1-9-1与野ハウス151,https://tabelog.com/saitama/A1101/A110101/11064804/,2025-02-16,-,-,-,北与野駅から133m,-,-,new,2026/01/05,2026-01-06T09:13:00.601Z
